scanned_at,title,url,sku,category,availability,price,price_regular,seller,special_offers
2022-01-04T15:46:33.439240,Стайлер Yueli Hair Straightener pink,https://allo.ua/ua/stajlery/xiaomi-yueli-hair-straightener-pink.html,474715,"Інтернет магазин,Стайлери,Стайлери Xiaomi",False,,,allo,
2022-01-04T15:46:40.068748,Холодильник Viomi iLive voice version BCD-462WMLA,https://allo.ua/ua/holodilniki/viomi-21-face-450l-bcd-450wmla_1.html,570201,"Інтернет магазин,Холодильники,Холодильники Xiaomi",False,,,allo,
2022-01-04T15:46:46.928713,Очисник повітря Xiaomi Mi Air Purifier 2,https://allo.ua/ua/ochistiteli-vozduha/xiaomi-mi-air-purifier-original.html,148486,"Інтернет магазин,Очищувачі повітря,Очищувачі повітря Xiaomi",False,,,allo,
2022-01-04T15:46:53.340734,Фільтр Hepa для робота-пилососа Viomi,https://allo.ua/ua/aksessuary-k-robotam-pylesosam/fil-tr-hepa-dlja-robota-pylesosa-viomi.html,570211,"Інтернет магазин,Аксесуари до роботів-пилососів,Аксесуари до роботів-пилососів Xiaomi",False,199,,allo,
2022-01-04T15:46:59.911908,Насадка Mijia Electric Toothbrush head 3 pcs,https://allo.ua/ua/nasadki-dlja-zubnyh-schetok-i-irrigatorov/nasadka-mijia-electric-toothbrush-head-3-pcs.html,703035,"Інтернет магазин,Насадки для зубних щіток і іригаторів,Насадки для зубних щіток і іригаторів Xiaomi",False,,,allo,
2022-01-04T15:47:06.507309,Холодильник Viomi 21 Face 450L (BCD-450WMLA),https://allo.ua/ua/holodilniki/viomi-21-face-450l-bcd-450wmla.html,570204,"Інтернет магазин,Холодильники,Холодильники Xiaomi",False,29599,,allo,
2022-01-04T15:47:12.958127,Фен Jimmy F6 (Purple),https://allo.ua/ua/feny/xiaomi-jimmy-f6-purple_1.html,635241,"Інтернет магазин,Фени,Фени Xiaomi",False,,,allo,
2022-01-04T15:47:19.479182,Акумулятор Mi Vacuum Cleaner G10/G9 Extended Battery Pack,https://allo.ua/ua/aksessuary-k-pylesosam/akkumuljator-mi-vacuum-cleaner-g10-g9-extended-battery-pack.html,791714,"Інтернет магазин,Аксесуари до пилососів,Аксесуари до пилососів Xiaomi",False,,,allo,
2022-01-04T15:47:26.070808,Гриль-барбекю Liren multifunctional smokeless skewers barbecue grill,https://allo.ua/ua/grili-i-rokletnicy/gril-barbekju-liren-multifunctional-smokeless-skewers-barbecue-grill.html,697815,"Інтернет магазин,Електрогрилі,Електрогрилі Xiaomi",False,,,allo,
2022-01-04T15:47:33.346222,Очищувач повітря Xiaomi Mi Air Purifier Max,https://allo.ua/ua/ochistiteli-vozduha/ochistitel-vozduha-xiaomi-mi-air-purifier-max-fjy4022hk.html,633245,"Інтернет магазин,Очищувачі повітря,Очищувачі повітря Xiaomi",False,11999,,allo,
2022-01-04T15:47:40.058212,Зубна щітка Xiaomi Soocare X3 White,https://allo.ua/ua/jelektricheskie-zubnye-schetki/jelektricheskaja-zubnaja-schetka-xiaomi-soocare-x3-white.html,262467,"Інтернет магазин,Електричні зубні щітки,Електричні зубні щітки Xiaomi",False,,,allo,
2022-01-04T15:47:46.549179,Холодильник Viomi BCD-545WMSA,https://allo.ua/ua/holodilniki/viomi-bcd-545wmsa.html,650562,"Інтернет магазин,Холодильники,Холодильники Xiaomi",False,,,allo,
2022-01-04T15:47:53.084799,Водонагрівач Viomi 1A 60L (VEW602-W),https://allo.ua/ua/products/vodonagrevateli/viomi-1a-60l-vew602-w.html,570207,"Інтернет магазин,Бойлери,Бойлери Xiaomi",False,,,allo,
2022-01-04T15:47:59.875710,"Фільтр, що миється RoboRock Washable Dust Box Filter",https://allo.ua/ua/aksessuary-k-robotam-pylesosam/mojuschij-fil-tr-roborock-washable-dust-box-filter.html,685382,"Інтернет магазин,Аксесуари до роботів-пилососів,Аксесуари до роботів-пилососів Xiaomi",False,599,,allo,
2022-01-04T15:48:06.515705,Пральна машина Xiaomi MiniJ Smart White,https://allo.ua/ua/stiralnye-mashiny/xiaomi-minij-smart-white.html,267754,"Інтернет магазин,Пральні машини,Пральні машини Xiaomi",False,,,allo,
2022-01-04T15:48:13.073761,Контейнер для води Mi Robot Vacuum-Mop P Water Tank,https://allo.ua/ua/aksessuary-k-robotam-pylesosam/kontejner-dlja-vody-mi-robot-vacuum-mop-p-water-tank.html,703135,"Інтернет магазин,Аксесуари до роботів-пилососів,Аксесуари до роботів-пилососів Xiaomi",False,499,,allo,
2022-01-04T15:48:21.459612,Блендер Xiaomi 17PIN Juice cup білий,https://allo.ua/ua/products/blendery/xiaomi-17pin-juice-cup-belyj.html,535231,"Інтернет магазин,Блендери,Блендери Xiaomi",False,,,allo,
2022-01-04T15:48:29.099535,"Женские наручные часы Womage 1, Синий",https://allo.ua/ru/naruchnye-chasy/zhenskie-naruchnye-chasy-womage-1-sinij.html,872141001-2054,"Интернет магазин,Наручные часы,Наручные часы Womage",True,190,390,KEPA,
2022-01-04T15:48:36.359735,"Женские наручные часы Womage, Синий",https://allo.ua/ru/naruchnye-chasy/zhenskie-naruchnye-chasy-womage-sinij_1.html,713720364-2054,"Интернет магазин,Наручные часы,Наручные часы Womage",True,190,390,KEPA,
2022-01-04T15:48:44.395151,"Силиконовые наручные часы Geneva, Оранжевый 1, Унисекс",https://allo.ua/ru/naruchnye-chasy/silikonovye-naruchnye-chasy-geneva-oranzhevyj-1-uniseks.html,872190409-2054,"Интернет магазин,Наручные часы,Наручные часы NN",True,150,350,KEPA,
2022-01-04T15:48:50.647217,Кулон Пегас (Мудрий) рожевий,https://allo.ua/ua/podveski-i-kulony/kulon-pegas-mudryj-rozovyj.html,3762-0643,"Інтернет магазин,Підвіски і кулони,Підвіски і кулони UMa&UMi",False,,,MaMi,
2022-01-04T15:48:57.048142,Кулон Серце мале,https://allo.ua/ua/podveski-i-kulony/kulon-serdce-maloe.html,3726-0643,"Інтернет магазин,Підвіски і кулони,Підвіски і кулони UMa&UMi",False,,,MaMi,
2022-01-04T15:49:03.440640,Кулон Корона повинна,https://allo.ua/ua/podveski-i-kulony/kulon-korona-dolzhna.html,3722-0643,"Інтернет магазин,Підвіски і кулони,Підвіски і кулони UMa&UMi",False,,,MaMi,
2022-01-04T15:49:09.940708,Кулон Корона велика,https://allo.ua/ua/podveski-i-kulony/kulon-korona-bol-shaja.html,3720-0643,"Інтернет магазин,Підвіски і кулони,Підвіски і кулони UMa&UMi",False,,,MaMi,
2022-01-04T15:49:16.459769,Кулон Зірка мала,https://allo.ua/ua/podveski-i-kulony/kulon-zvezda-imela.html,3718-0643,"Інтернет магазин,Підвіски і кулони,Підвіски і кулони UMa&UMi",False,,,MaMi,
2022-01-04T15:49:22.793265,Кулон Зірка велика,https://allo.ua/ua/podveski-i-kulony/kulon-zvezda-bol-shaja.html,3716-0643,"Інтернет магазин,Підвіски і кулони,Підвіски і кулони UMa&UMi",False,,,MaMi,
2022-01-04T15:49:29.199135,Кулон Серце середнє подвійне,https://allo.ua/ua/podveski-i-kulony/kulon-serdce-srednee-dvojnoe.html,3664-0643,"Інтернет магазин,Підвіски і кулони,Підвіски і кулони UMa&UMi",False,,,MaMi,
2022-01-04T15:49:35.551826,Кулон Серце мале з перламутром,https://allo.ua/ua/podveski-i-kulony/kulon-serdce-maloe-s-perlamutrom.html,3662-0643,"Інтернет магазин,Підвіски і кулони,Підвіски і кулони UMa&UMi",False,,,MaMi,
2022-01-04T15:49:41.926026,Кулон Серце велике мозаїка,https://allo.ua/ua/podveski-i-kulony/kulon-serdce-bol-shoe-mozaika.html,3656-0643,"Інтернет магазин,Підвіски і кулони,Підвіски і кулони UMa&UMi",False,,,MaMi,
2022-01-04T15:49:48.341726,Кулон Серце велике подвійне,https://allo.ua/ua/podveski-i-kulony/kulon-serdce-bol-shoe-dvojnoe.html,3652-0643,"Інтернет магазин,Підвіски і кулони,Підвіски і кулони UMa&UMi",False,,,MaMi,
2022-01-04T15:49:54.751724,Кулон Серце мале з рухомими вставками Багатоколірний,https://allo.ua/ua/podveski-i-kulony/kulon-serdce-maloe-s-podvizhnymi-vstavkami-mnogocvetnyj.html,3615-0643,"Інтернет магазин,Підвіски і кулони,Підвіски і кулони UMa&UMi",False,,,MaMi,
2022-01-04T15:50:01.327707,Xiaomi ShowSee Hair Dryer A5-G (Green) [52565],https://allo.ua/ua/feny/xiaomi-showsee-hair-dryer-a5-g-green-52565.html,36682-3355,"Інтернет магазин,Фени,Фени Xiaomi",False,761,,Geekon,
2022-01-04T15:50:07.775241,Портативний зволожувач повітря Xiaomi Sothing Deer Humidifier and Light (DSHJ-H-009) White,https://allo.ua/ua/uvlazhniteli-vozduha/portativnyj-uvlazhnitel-vozduha-xiaomi-sothing-deer-humidifier-and-light-dshj-h-009-white.html,3193-0213,"Інтернет магазин,Зволожувачі повітря,Зволожувачі повітря Xiaomi",False,549,,Felex,
2022-01-04T15:50:14.220720,Mijia Refrigerator Natural Deodorant,https://allo.ua/ua/aksessuary-dlja-holodil-nikov/mijia-refrigerator-natural-deodorant.html,TE201209EK36-0087,"Інтернет магазин,Аксесуари до холодильників,Аксесуари до холодильників Xiaomi",False,269,,Trade Electronics,
2022-01-04T15:50:20.685479,Mijia Electric Shaver Head (MJTXDDT01SKS) (NUN4039CN),https://allo.ua/ua/aksessuary-k-jelektrobritvam/nasadka-dlja-britvy-xiaomi-mijia-electric-shaver-head_1.html,TE200810EK45-0087,"Інтернет магазин,Аксесуари до електробритв,Аксесуари до електробритв Xiaomi",False,299,,Trade Electronics,
2022-01-04T15:50:27.417141,Deerma Portable Steam Ironing Machine (DEM-HS006/HS007),https://allo.ua/ua/deerma-portable-steam-ironing-machine-dem-hs006-hs007.html,TE200810EK07-0087,"Інтернет магазин,Відпарювачі,Відпарювачі Xiaomi",False,1099,,Trade Electronics,
2022-01-04T15:50:33.952051,Блендер Qcooker Circle Kitchen Mini CD-BL04 White,https://allo.ua/ua/products/blendery/qcooker-circle-kitchen-mini-cd-bl04-white.html,TE200930EK70-0087,"Інтернет магазин,Блендери,Блендери Xiaomi",False,955,,Trade Electronics,
2022-01-04T15:50:41.492268,"Женские наручные часы треугольные, Черный",https://allo.ua/ru/naruchnye-chasy/zhenskie-naruchnye-chasy-treugol-nye-chernyj_2.html,1460221750-2054,"Интернет магазин,Наручные часы,Наручные часы NN",True,190,390,KEPA,
2022-01-04T15:50:49.999734,"Женские цветные наручные часы Geneva, Розовый 1",https://allo.ua/ru/naruchnye-chasy/zhenskie-cvetnye-naruchnye-chasy-geneva-rozovyj-1.html,872183368-2054,"Интернет магазин,Наручные часы,Наручные часы NN",True,150,350,KEPA,
2022-01-04T15:50:58.078490,"Женские наручные часы Geneva, Желтый 1",https://allo.ua/ru/naruchnye-chasy/zhenskie-naruchnye-chasy-geneva-zheltyj-1.html,872178916-2054,"Интернет магазин,Наручные часы,Наручные часы NN",True,150,350,KEPA,
2022-01-04T15:51:06.533748,"Наручные часы, Черный, Унисекс Полностью черный",https://allo.ua/ru/naruchnye-chasy/naruchnye-chasy-chernyj-uniseks-polnost-ju-chernyj.html,887427132-2054,"Интернет магазин,Наручные часы,Наручные часы NN",True,390,,KEPA,
2022-01-04T15:51:13.926235,Женские наручные часы Womage Желтый,https://allo.ua/ru/naruchnye-chasy/zhenskie-naruchnye-chasy-womage-zheltyj.html,629537441-2054,"Интернет магазин,Наручные часы,Наручные часы NN",True,190,390,KEPA,
2022-01-04T15:51:21.491221,"Женские наручные часы, Черный Белый",https://allo.ua/ru/naruchnye-chasy/zhenskie-naruchnye-chasy-chernyj-belyj_2.html,1460222862-2054,"Интернет магазин,Наручные часы,Наручные часы NN",True,390,,KEPA,
2022-01-04T15:51:28.861724,"Наручные часы 14 1, Унисекс",https://allo.ua/ru/naruchnye-chasy/naruchnye-chasy-14-1-uniseks_2.html,1460222951-2054,"Интернет магазин,Наручные часы,Наручные часы NN",True,190,390,KEPA,
2022-01-04T15:51:36.742686,"Женские наручные часы Geneva 2, Желтый 1",https://allo.ua/ru/naruchnye-chasy/zhenskie-naruchnye-chasy-geneva-2-zheltyj-1_2.html,1460222983-2054,"Интернет магазин,Наручные часы,Наручные часы NN",True,150,350,KEPA,
2022-01-04T15:51:44.445704,"Силиконовые наручные часы Geneva, Салатовый 1, Унисекс",https://allo.ua/ru/naruchnye-chasy/silikonovye-naruchnye-chasy-geneva-salatovyj-1-uniseks_2.html,1460222987-2054,"Интернет магазин,Наручные часы,Наручные часы NN",True,150,350,KEPA,
